respondent_id,Please indicate your age,Please indicate your race - Selected Choice,Please indicate your race - Other - Text,Are you Hispanic or Latino?,How would you describe the area where you grew up?,How would you describe the area in which you currently live?,In which region of the United States do you currently live?,Please indicate your annual household income,Education,Which employment status best describes you?,How would you describe your current living situation (check all that apply) - Selected Choice,How would you describe your current living situation (check all that apply) - Other - Text,Please indicate your political identification,Please indicate your gender
R_1lhlqJjay8rBqMr,70-79,White,,No,Suburban,Suburban,South,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_BxJsUGaZsA4zBbb,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Graduate or professional degree,Unemployed,I live with a spouse or romantic partner,,Moderate,Male
R_4YGienLNPq1zptf,60-69,White,,No,Rural,Rural,Midwest,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3rHPDld0UvSKgKO,60-69,White,,No,Rural,Rural,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3FJ3gD6EtkynidO,60-69,Black or African American,,No,Rural,Urban,South,"Less than $10,000","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Moderate,Male
R_1rjMoj8W68IM5dN,60-69,White,,No,Urban,Rural,South,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_24CrFdmSrOPf7mU,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Bachelor's degree,Unemployed,I live with a spouse or romantic partner,,Moderate,Male
R_1dvnKHkfioWLyIJ,80-89,White,,No,Suburban,Rural,West,"$50,000 - $74,999",Graduate or professional degree,Retired,I live alone,,Moderate,Male
R_41LB9vf2fqXVkIh,80-89,Asian,,No,Rural,Urban,West,"$15,000 - $24,999",Less than high school,Retired,I live in an assisted living facility,,Very conservative,Male
R_1pxjdWvr8lmWnZ4,70-79,White,,No,Urban,Urban,South,"$15,000 - $24,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_3NVu5KGaIy6zKEl,70-79,White,,No,Suburban,Rural,West,"$25,000 - $34,999",Some college or associate's degree,Retired,Other,in my own home,Very liberal,Male
R_26l7kB9bRy8pVu4,70-79,White,,No,Rural,Rural,West,"$50,000 - $74,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3fdtehgot1BxM0I,70-79,White,,No,Suburban,Rural,South,"More than $200,000",Graduate or professional degree,Working part-time,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3Ev7K4bkBGzFNde,70-79,White,,No,Rural,Suburban,South,"$50,000 - $74,999",Some college or associate's degree,Working full-time,I live alone,,Moderate,Male
R_1kFdH0kHagbRseK,80-89,White,,No,Rural,Rural,Midwest,"$35,000 - $49,999",Some college or associate's degree,Retired,I live alone,,Somewhat conservative,Male
R_2CdoODpckOeeiro,70-79,White,,No,Suburban,Urban,Midwest,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_27r3LvxoducJcSU,60-69,White,,No,Suburban,Urban,Midwest,"$15,000 - $24,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2uVvqfO181P4rWW,80-89,White,,No,Suburban,Rural,Midwest,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3hAZ83NIwhy45TD,60-69,White,,No,Urban,Urban,West,"$75,000 - $99,999",Bachelor's degree,Working full-time,I live alone,,Somewhat conservative,Male
R_z0tJoCXSnCKOio9,50-59,White,,No,Suburban,Suburban,Midwest,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Male
R_XhvOJxal0OT9mQp,60-69,Other,hispanic,Yes,Urban,Urban,West,"$15,000 - $24,999","High school graduate, GED, or equivalent",Retired,I live with family members,,Very liberal,Male
R_30wuDbCKF8c5Mce,70-79,White,,No,Suburban,Suburban,West,"More than $200,000",Bachelor's degree,Working full-time,I live alone,,Moderate,Male
R_29hP1T6WMPW5NVu,50-59,White,,No,Urban,Suburban,South,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Very liberal,Male
R_W69YHmRvrS4KjQZ,70-79,White,,No,Urban,Urban,West,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_31RE4FjyOWYjC0y,60-69,Black or African American,,No,Rural,Suburban,Midwest,"$10,000 - $14,999",Some college or associate's degree,Retired,I live with family members,,Moderate,Male
R_21yAqy7pI8BneIG,70-79,White,,No,Urban,Urban,West,"$75,000 - $99,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_239yyz2OTi4NAfr,50-59,White,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Working part-time,I live with family members,,Moderate,Male
R_296RosSwZ0GSdps,50-59,Other,latino,Yes,Suburban,Suburban,West,"$50,000 - $74,999","High school graduate, GED, or equivalent",Working full-time,I live alone,,Moderate,Male
R_28OR28JqgbrlwTI,50-59,White,,No,Rural,Rural,South,"$25,000 - $34,999",Some college or associate's degree,On disability,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_3mlZBsoY9hvx8EF,50-59,White,,Yes,Rural,Rural,South,"$10,000 - $14,999","High school graduate, GED, or equivalent",Working full-time,I live with family members,,Somewhat conservative,Male
R_2riparmrpuktoUc,50-59,Black or African American,,No,Suburban,Suburban,South,"Less than $10,000","High school graduate, GED, or equivalent",On disability,I live alone,,Moderate,Male
R_1gzKMCLQsTCpvaf,60-69,Asian,,No,Urban,Urban,West,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_3dDJmO3jN6ksjPR,50-59,White,,No,Rural,Rural,West,"Less than $10,000","High school graduate, GED, or equivalent",Unemployed,I live with family members,,Moderate,Male
R_3O7V8xNaVWzrrBm,70-79,White,,No,Suburban,Urban,South,"$75,000 - $99,999",Graduate or professional degree,Working part-time,I live with a spouse or romantic partner,,Moderate,Male
R_3Migpp8MPQFJFtF,50-59,White,,No,Rural,Rural,South,"$10,000 - $14,999","High school graduate, GED, or equivalent",On disability,I live with family members,,Somewhat conservative,Male
R_YVQTnuia2Cjpd4t,60-69,White,,No,Suburban,Suburban,South,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_PMtRAnor62rE9JT,70-79,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2UVfNDr3TyrJCk7,60-69,White,,No,Suburban,Suburban,Midwest,"$50,000 - $74,999",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Male
R_2ZQ7IvQB8D0HbBI,60-69,White,,No,Rural,Urban,South,"$50,000 - $74,999",Bachelor's degree,Retired,I live with family members,,Very conservative,Male
R_25QoKAXDpKbnzZ2,70-79,White,,No,Urban,Urban,South,"$10,000 - $14,999",Bachelor's degree,Retired,I live alone,,Somewhat conservative,Male
R_3KJI6Haw1JUlu2h,70-79,White,,No,Suburban,Suburban,South,"$100,000 - $149,999",Graduate or professional degree,Working part-time,I live with family members,,Somewhat conservative,Male
R_27CjprURCF8LmWV,70-79,White,,No,Suburban,Suburban,South,"$15,000 - $24,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_1f3NrkWn97gKf1M,60-69,White,,No,Suburban,Suburban,South,"$75,000 - $99,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_1C9rmH5YrNSnCeo,60-69,White,,No,Rural,Suburban,Midwest,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Male
R_2rip0l21B5XfkBO,60-69,White,,No,Rural,Rural,South,"$25,000 - $34,999",Graduate or professional degree,Retired,I live with family members,,Moderate,Male
R_1DOl3gFvSUmoHtY,50-59,White,,No,Rural,Rural,Midwest,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live alone,,Very conservative,Male
R_22XP4kuSW85fEi0,70-79,White,,No,Suburban,Suburban,Midwest,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_Avq8Ji8PRc5MwZr,50-59,Black or African American,,No,Rural,Rural,South,"$100,000 - $149,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1dzD1XZmsQMSTHJ,50-59,White,,No,Urban,Urban,West,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live alone,,Very conservative,Male
R_3NLeAL9msAY2tq1,70-79,White,,No,Urban,Urban,West,"$50,000 - $74,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1GEmZI86vyPcwFP,70-79,American Indian or Alaska Native,,No,Urban,Urban,Midwest,"$35,000 - $49,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_3jdEpi2f88Fxt6X,60-69,Black or African American,,No,Rural,Urban,South,"Less than $10,000","High school graduate, GED, or equivalent",On disability,I live alone,,Very conservative,Male
R_Zr79Mr6pe02REKR,60-69,Black or African American,,No,Suburban,Suburban,Midwest,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Very conservative,Male
R_2bV1xC7UVTXajIb,70-79,Asian,,No,Urban,Urban,Midwest,"Less than $10,000",Bachelor's degree,Unemployed,I live with a spouse or romantic partner,,Moderate,Male
R_3HYqSnIa8wtkjWT,50-59,Black or African American,,Yes,Suburban,Suburban,Northeast,"$50,000 - $74,999",Some college or associate's degree,On disability,I live with family members,,Moderate,Male
R_ub5IwTtgKTVLAlj,50-59,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Working part-time,I live with a spouse or romantic partner,,Very liberal,Female
R_2zXP0ycT0gaUyH2,60-69,White,,No,Urban,Rural,Northeast,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live alone,,Somewhat liberal,Female
R_26bT3baj4ZHvM8B,60-69,White,,Yes,Rural,Rural,Midwest,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_1k2jzpSOxqJDLBz,50-59,White,,Yes,Rural,Rural,Northeast,"$25,000 - $34,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Moderate,Female
R_2sXVNdQck3jcF9X,50-59,White,,Yes,Urban,Urban,South,"$10,000 - $14,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Female
R_21glzPy8CmH6IDb,60-69,White,,Yes,Suburban,Suburban,West,"$10,000 - $14,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Female
R_dcVPn7uBtCDxa7L,70-79,White,,Yes,Suburban,Urban,Northeast,"$15,000 - $24,999",Bachelor's degree,Retired,I live alone,,Somewhat liberal,Female
R_2f2IXMSKwHtE6lM,60-69,White,,No,Rural,Rural,Northeast,"$35,000 - $49,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3pcmZGMA0KKIUPw,50-59,White,,Yes,Suburban,Urban,South,"$50,000 - $74,999","High school graduate, GED, or equivalent",Working part-time,I live with family members,,Moderate,Female
R_33x2HdaVNLYta8g,60-69,Black or African American,,No,Suburban,Suburban,Northeast,"$25,000 - $34,999","High school graduate, GED, or equivalent",Retired,I live with a spouse or romantic partner,,Very conservative,Female
R_3KOylYw88rI0goK,50-59,White,,Yes,Urban,Urban,Midwest,"$15,000 - $24,999",Bachelor's degree,Unemployed,I live with family members,,Moderate,Female
R_2fDrCgehXjL9DXM,50-59,White,,No,Suburban,Rural,South,"Less than $10,000",Some college or associate's degree,On disability,I live with a spouse or romantic partner,,Moderate,Female
R_1NCZVer8uosQHiE,50-59,Black or African American,,No,Suburban,Suburban,South,"$15,000 - $24,999","High school graduate, GED, or equivalent",Retired,I live alone,,Moderate,Male
R_10wmR0f7sSyjfUU,50-59,White,,No,Urban,Urban,Northeast,"$100,000 - $149,999",Graduate or professional degree,Working full-time,I live with family members,,Very liberal,Male
R_3qUvLm0EpZUmRYB,50-59,White,,Yes,Suburban,Suburban,Northeast,"Less than $10,000",Less than high school,On disability,I live alone,,Very liberal,Female
R_1QMeiQhe9Ujj6xs,50-59,White,,Yes,Urban,Urban,West,"$75,000 - $99,999",Some college or associate's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Male
R_1OYKtmmBMduEhcZ,60-69,White,,Yes,Rural,Rural,Northeast,"$10,000 - $14,999",Some college or associate's degree,On disability,I live alone,,Very conservative,Male
R_31i1z9lvzS6G8km,50-59,White,,Yes,Suburban,Suburban,Northeast,"Less than $10,000",Bachelor's degree,Working part-time,I live with family members,,Somewhat liberal,Male
R_9zRhQloW16ikRvr,50-59,White,,Yes,Urban,Urban,South,"$25,000 - $34,999",Some college or associate's degree,Working part-time,I live with a spouse or romantic partner,,Moderate,Female
R_1CwiWdyzMy1fvSC,50-59,Black or African American,,No,Suburban,Rural,Northeast,"$15,000 - $24,999",Some college or associate's degree,Working full-time,I live alone,,Very conservative,Female
R_z6WT50yJE3Bq1QR,50-59,White,,No,Rural,Rural,South,"$10,000 - $14,999","High school graduate, GED, or equivalent",On disability,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1hKDDE9ZrTGci6F,50-59,White,,Yes,Urban,Urban,South,"$15,000 - $24,999",Some college or associate's degree,Working full-time,I live with family members,,Moderate,Female
R_2tKyRFCOxxSFJSH,50-59,White,,Yes,Rural,Rural,Midwest,"Less than $10,000",Some college or associate's degree,Working part-time,I live alone,,Moderate,Female
R_aas4BHO3SrACPJf,60-69,White,,Yes,Urban,Urban,South,"$25,000 - $34,999",Some college or associate's degree,Working full-time,I live alone,,Moderate,Male
R_1C4m1gMMM3ZSFQC,70-79,White,,No,Suburban,Rural,South,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_2V86lRMHHrukNms,60-69,Other,West indian,No,Suburban,Suburban,Northeast,"$15,000 - $24,999",Bachelor's degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_1P6MRElPiDRu8Nw,60-69,Black or African American,,No,Urban,Urban,South,"$25,000 - $34,999",Some college or associate's degree,Retired,I live alone,,Moderate,Male
R_3emM9XK07tGm5ie,60-69,White,,Yes,Urban,Urban,South,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_2qqJKMpYlq0lYGy,50-59,White,,Yes,Suburban,Suburban,West,"$10,000 - $14,999",Some college or associate's degree,Retired,I live alone,,Very liberal,Female
R_2fC0wsHz7skUkRv,50-59,White,,No,Rural,Rural,Northeast,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Male
R_1riwgxAYWBCssTG,60-69,American Indian or Alaska Native,,No,Suburban,Suburban,Midwest,"$50,000 - $74,999",Less than high school,On disability,I live with family members,,Very conservative,Female
R_2eXAoY3Dp6PRl1O,50-59,White,,No,Rural,Suburban,Midwest,"$100,000 - $149,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_26hGFYcKD7OfrgB,50-59,White,,Yes,Rural,Rural,South,"$50,000 - $74,999",Graduate or professional degree,Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_2VPz8mGv8Hz7Gev,70-79,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_2zNNvKCsqW95sEx,60-69,White,,Yes,Suburban,Suburban,West,"$50,000 - $74,999",Graduate or professional degree,Retired,I live with family members,,Very liberal,Female
R_1H8nypLiZmnR93l,50-59,White,,No,Suburban,Suburban,West,"$50,000 - $74,999",Bachelor's degree,Working full-time,I live with a spouse or romantic partner,,Somewhat conservative,Female
R_tYfqx07tfJWWaMV,60-69,White,,No,Suburban,Suburban,Midwest,"$15,000 - $24,999",Some college or associate's degree,Working part-time,I live alone,,Moderate,Female
R_271pWSBQp3hSG6W,50-59,White,,Yes,Urban,Urban,Midwest,"$35,000 - $49,999",Less than high school,Unemployed,I live with a spouse or romantic partner,,Very conservative,Female
R_2TGnatRTVTtXdZv,60-69,White,,Yes,Urban,Urban,South,"$10,000 - $14,999","High school graduate, GED, or equivalent",On disability,I live with a spouse or romantic partner,,Moderate,Male
R_5baK5NHyIqJsuhH,60-69,American Indian or Alaska Native,,Yes,Urban,Urban,Midwest,"$50,000 - $74,999",Some college or associate's degree,Working full-time,Other,Children under 18,Very conservative,Female
R_PHQXFBJHDYnf8rf,60-69,White,,Yes,Urban,Suburban,West,"$100,000 - $149,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Somewhat liberal,Female
R_cCLtNOORJF04tuV,70-79,White,,No,Rural,Rural,South,"$35,000 - $49,999",Some college or associate's degree,Retired,I live with a spouse or romantic partner,,Very conservative,Male
R_3esqm8P1TGQiXWn,60-69,White,,Yes,Urban,Suburban,Northeast,"$75,000 - $99,999",Graduate or professional degree,Retired,I live with a spouse or romantic partner,,Moderate,Female
R_3MrJK05ckHVPoFr,70-79,White,,Yes,Urban,Urban,Midwest,"$100,000 - $149,999",Some college or associate's degree,Retired,I live with family members,,Somewhat liberal,Female
R_Y5BucjUgKLYVCSJ,50-59,White,,No,Rural,Rural,Northeast,"$35,000 - $49,999","High school graduate, GED, or equivalent",Working full-time,I live with a spouse or romantic partner,,Somewhat liberal,Female
